Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
UACC812,DMSO,EGF,0,2.795034104,4.492571775,0.834650152,2.80099601,1.810438935,5.348765103,0.808228847,0.609764668,0.966331283,0.768071002,0.627716334,15.30434516,1.710059442,1.276596216,4.546434073,2.733106197,16.81220688,2.522991645,0.3925816,0.355198824,1.04947586,1.923930517,0.94888686,1.518206609,0.540615724,1.162627288,0.957184561,2.554864495,0.301733987,2.755945275,3.325185157,0.217752792,0.751776201,1.982972246,5.231444666,6.346033964,2.439439691,7.155318607,7.05370968,3.049163508,5.305654476,0.330068137,2.911717812,0.740406032
UACC812,DMSO,EGF,0,4.352460879,7.646003912,0.837067048,4.635509028,2.214551519,7.547542819,0.682285462,0.52130415,0.840284502,0.555498294,0.485791483,33.74172363,2.006856452,1.220176103,6.374329078,3.794364871,19.73967393,3.45000302,0.261089378,0.25781626,0.561900046,2.223221089,0.841258774,1.888703488,0.375272526,0.687315727,0.626187191,4.019700227,0.159073253,5.068648276,1.471748862,0.201096505,0.581907706,2.922987616,7.446405011,11.31038915,3.92018341,14.04584398,11.81739151,4.253478857,13.04862414,0.207491105,3.830893257,0.645769468
UACC812,DMSO,EGF,0,3.613975414,4.489873629,0.54017118,2.04694105,1.194842712,4.253849329,0.871043195,0.617183363,1.015284753,0.770953675,0.562157591,20.12235068,1.541106633,1.200643188,4.204663174,2.509585221,18.31244164,1.948783773,0.378870545,0.768822579,1.406934134,1.339024816,1.152607703,1.16494532,0.454884905,1.049162212,0.89598751,3.040428327,0.306640059,2.848832826,8.323863053,0.190474239,0.721675562,2.090047931,5.165303874,6.308414619,1.74852749,6.998184316,7.52964162,2.674554503,5.122968602,0.287681298,2.780752938,0.659359365
UACC812,DMSO,EGF,0,2.752588084,3.689490813,0.647676483,2.230997079,1.132950978,4.306681493,0.88681644,0.609209457,0.962926315,0.795940159,0.601357508,11.66997538,1.517514574,1.239451798,3.726360838,2.361683386,12.85771336,1.905245677,0.395487345,0.703041982,1.343689075,1.557841901,1.157269684,1.354343402,0.483487186,1.118302176,0.87283722,2.948002195,0.360264339,2.465118822,2.061076553,0.214212323,0.755600575,2.338310901,4.69882052,5.490564063,2.224229174,6.061432166,5.697563378,2.23320983,4.480369722,0.289960732,2.66937072,0.645036864
UACC812,DMSO,EGF,0,2.73926102,3.870102868,0.656234603,2.801045723,1.474198232,4.409593379,0.897506073,0.65447367,1.038753034,0.905204894,0.643808267,15.67475874,1.50166962,1.365759998,4.040207514,2.276925631,17.07065025,1.968340421,0.406562364,0.67558113,1.313655452,1.363341449,1.130055448,1.233787353,0.606444778,1.09032156,0.946664704,2.577162233,0.389966043,2.502423241,1.750842857,0.23252449,0.757688256,2.02746289,5.085084321,6.519986937,1.989662058,6.129020797,5.816138749,2.645488902,5.682201282,0.324669547,2.603286774,0.704359229
UACC812,DMSO,EGF,0,3.008855212,3.73638464,0.643075038,2.209561784,1.32000214,4.328567677,0.882469114,0.647487995,1.111686572,0.801633801,0.573461524,12.65917702,1.513248988,1.226701721,3.9958935,2.571580582,13.46356837,2.19734496,0.379303981,0.731084911,1.370129146,1.720588723,1.138894035,1.311125066,0.588245503,1.068242397,0.892044734,2.879485533,0.319636322,2.709574346,2.233325223,0.227389804,0.771692467,2.248423966,4.752575612,6.434498191,2.119413517,6.357537503,7.142324567,2.444185421,5.175114091,0.249135121,2.566204125,0.701365667
UACC812,DMSO,FGF1,0,2.995804468,4.639253894,0.568409669,3.011560722,1.660424743,3.184111864,0.793153388,0.612929354,0.837481548,0.761729852,0.550554522,15.75079929,1.566754199,1.179279525,4.224120143,2.33698162,12.73069631,1.959029086,0.360288968,0.67495682,1.501765176,1.063114683,1.108495165,1.366181941,0.544363138,1.198513837,1.072577582,2.043131264,0.295782009,2.684212718,7.435005778,0.182767334,0.669931685,1.604528849,8.066936698,4.481369719,1.511227212,4.399188013,5.710634831,2.299681802,4.176629599,0.304157895,3.035142657,0.619727965
UACC812,DMSO,FGF1,0,2.882614546,4.00494066,0.529298017,3.050082041,1.502545378,3.635230927,0.818703109,0.625699431,0.840017458,0.808334535,0.571332411,12.14138102,1.569198155,1.168764583,3.879686122,2.265466658,11.20141452,1.9946335,0.369343352,0.668585041,1.342789417,1.110746132,1.153931161,1.32027264,0.527261944,1.158050013,1.046339326,2.153805416,0.28868315,2.610461954,6.784694436,0.192755419,0.662618763,1.606105248,7.692913159,4.264068394,1.587662742,4.948459356,5.153305896,2.077644512,3.73096744,0.284952586,2.83007225,0.618911748
UACC812,DMSO,FGF1,0,2.941974861,4.21923032,0.527303224,3.165398991,1.779306529,4.357722456,0.809211171,0.61086399,0.901636135,0.768431527,0.573623288,17.32763153,1.631911053,1.216165707,4.528598443,2.355461555,11.61498325,2.007841038,0.362438872,0.652894467,1.388748193,1.130482962,1.167199801,1.356349109,0.57927616,1.251396501,0.971739633,2.573547797,0.275372286,2.907850954,5.194003643,0.206947653,0.681142895,1.630420021,7.313822542,5.093501406,1.60780988,5.614087812,6.67325503,2.461378694,4.632433422,0.286055412,3.155781315,0.576709326
UACC812,DMSO,FGF1,0,3.157846637,4.121581182,0.58801059,3.310418022,2.102752603,4.651948508,0.837326686,0.582429758,0.949985096,0.742574946,0.58093418,16.54002294,1.693080295,1.255511896,4.693223699,2.357488115,13.52568482,2.126013241,0.352701225,0.569892922,1.210502256,1.106807434,1.14768825,1.473131257,0.484440308,1.154591538,1.012940343,2.424560188,0.261621213,3.037040288,5.840905961,0.180045363,0.670180025,1.734963736,6.888609882,4.969335575,1.681319818,5.579733787,5.356329011,2.517209333,4.626215845,0.283211823,3.427121523,0.573999109
UACC812,DMSO,FGF1,0,2.707182425,4.077879946,0.705702728,3.431622071,2.007081321,3.32458236,0.776591639,0.602941087,0.939020606,0.742696137,0.573813566,11.55167508,1.55425375,1.243026272,4.326966796,2.488050125,10.1962822,1.997487735,0.363295609,0.652109008,1.504694136,1.386885407,1.074080954,1.330745576,0.531972969,1.068877852,0.993965412,2.011870101,0.30150709,2.800607137,6.91526212,0.188728158,0.729128591,1.774425197,6.090772341,4.527674696,1.757246646,4.929223827,5.376226082,2.382716817,5.003259099,0.29006085,2.542454764,0.580107023
UACC812,DMSO,FGF1,0,2.822479335,3.981090128,0.707498668,3.410564516,1.939983086,3.379475638,0.864493682,0.636518997,0.957936032,0.810135256,0.598857925,10.61296817,1.495093218,1.107182045,4.042552198,2.51116205,10.02378031,2.094953851,0.379118444,0.702493497,1.53899695,1.415882468,1.182421022,1.367241602,0.551208844,1.111696821,1.01959715,2.330737717,0.322037521,2.758678265,5.816398484,0.200728458,0.718593732,1.768203872,6.561605824,4.444476835,1.869204777,5.342845689,6.086756121,2.174301123,4.885534239,0.297975703,2.775573665,0.571672665
UACC812,DMSO,FGF1,0,3.637729795,5.294335272,0.538152457,4.63836931,3.238105518,4.961412568,0.659564193,0.536923523,0.873601434,0.710026703,0.563949854,23.08035311,1.813997661,1.21777149,5.532248982,2.897134346,21.1928699,2.484472015,0.309902124,0.58530758,1.292222045,1.186103182,1.051455347,1.559413659,0.519288794,1.135928175,0.907934637,2.852334371,0.261363496,3.573959456,7.503593295,0.155263875,0.673411331,2.064056018,8.385151921,6.211413691,1.8602537,7.009109893,7.412942837,3.049962881,6.139776675,0.266766527,3.912800556,0.52976131
UACC812,DMSO,FGF1,0,2.751472708,3.854053747,0.757888922,3.766367131,2.122207272,4.683957298,0.73948315,0.629637901,1.131008572,0.782592883,0.598536506,14.9295338,1.645675409,1.30457793,4.394736564,2.569438747,13.27150997,2.310882564,0.376283283,0.60881584,1.273971759,1.454998246,0.918607635,1.365237431,0.577329698,0.999759649,0.979564658,2.03421657,0.284275883,2.95737572,4.368176139,0.200417433,0.728037542,1.988953642,5.70736397,4.945709167,1.76170929,5.49288252,5.487934955,2.653421987,5.270564926,0.309663211,2.73880611,0.61705215
UACC812,DMSO,FGF1,0,2.776180496,4.220808865,0.840534495,3.521403807,2.585542835,2.362304437,0.792734478,0.633429752,1.027627776,0.807451562,0.571032127,9.247629148,1.357300788,1.116234038,3.892278506,2.324583707,10.64848377,2.058186262,0.401166702,0.927152595,1.936548823,1.248761262,0.967710996,1.666964022,0.529311304,1.125069022,1.121257495,2.438856036,0.336546118,2.553146979,5.540885766,0.216363671,0.775419744,1.887059387,4.936713062,4.296987578,1.718860461,5.422933862,4.839877374,1.964263093,4.934142979,0.307374941,2.405424559,0.640741545
UACC812,DMSO,FGF1,0,2.797137383,3.543048571,0.934785903,3.547667126,2.595785206,2.171304216,0.779421542,0.620875476,1.058331895,0.770005946,0.570071933,7.331827344,1.297879922,1.162983049,3.774071127,2.312808461,9.401692079,1.832522372,0.393087098,0.947528069,2.010846084,1.292953911,0.847838112,1.677557943,0.527460488,1.064599245,1.15971402,2.240826285,0.338643945,2.421647512,5.370733699,0.214331152,0.756494381,1.949963577,4.722164033,4.269189592,1.639083376,5.337196687,3.992461247,1.999680532,4.745330675,0.288250163,2.345145802,0.629222681
UACC812,DMSO,FGF1,0,3.309399473,5.175872482,0.871220546,3.910554724,2.637740493,2.96131822,0.712399685,0.610332074,1.029044682,0.713059952,0.561566792,15.2112056,1.42818552,1.155240189,4.815433327,2.594313588,29.30796259,2.236999462,0.359196794,0.708525848,1.685481283,1.320849174,0.940368659,1.781702711,0.494686152,1.019334663,1.051097983,2.329114374,0.281315469,3.073912365,4.44230804,0.193280572,0.692265474,2.046370469,5.952126293,4.969234545,1.616254604,5.509524438,5.26242449,2.534323197,5.444293913,0.270330585,3.260062223,0.566834828
UACC812,DMSO,FGF1,0,3.062150472,4.152719805,0.88549292,3.733426021,2.798833888,2.41602704,0.70305331,0.638027613,1.001483714,0.799200026,0.570588999,10.99625797,1.486170461,1.222172641,4.299239067,2.439975185,13.29958113,2.139280864,0.370976888,0.788426835,1.661261844,1.211147786,0.818082328,1.593436236,0.462512757,0.969892198,1.068353996,1.977676372,0.287209327,2.468055922,5.295008335,0.199245195,0.746983351,1.952808742,5.378162503,4.55107284,1.56881605,4.397360754,4.353126185,2.000519095,4.364386092,0.274466252,2.699436997,0.627497272
UACC812,DMSO,FGF1,0,2.904833708,4.583565769,0.835266601,3.230911213,2.432621535,3.015496016,0.773960275,0.613752236,0.928098726,0.810749267,0.573661924,13.07989443,1.417432534,1.176275573,3.958051962,2.358855791,11.65741354,2.212116925,0.395980717,0.6552458,1.623558829,1.198071671,0.917191184,1.56017547,0.527955,1.129113594,1.100064599,2.175351444,0.30703714,2.648040216,4.677872428,0.219050631,0.745355967,1.802012364,5.882184737,4.294267796,1.638217709,4.881214107,4.242974196,2.153294879,5.035456056,0.300294997,2.710103269,0.639400613
UACC812,DMSO,FGF1,0,2.814961792,3.958010351,0.912184734,2.935594798,2.339999473,2.700416124,0.742418101,0.597277246,0.976512163,0.80732532,0.54420753,13.11194412,1.393936449,1.150981279,3.833127573,2.320539866,11.34073137,2.06119545,0.366195934,0.699725347,1.697279892,1.191605964,0.899516778,1.438190777,0.593626344,1.076303534,1.122041412,2.023453337,0.302838552,2.399484936,6.38365975,0.216144641,0.79129963,2.021727523,5.045606155,4.378750393,1.728117552,4.369729536,4.028286911,2.253381229,4.835439357,0.256356867,2.684061586,0.616260576
UACC812,DMSO,FGF1,0,3.216358597,4.387228735,0.870536126,2.962862098,2.421152497,2.509511508,0.765209722,0.586717218,1.023097062,0.73658306,0.581110425,13.1702459,1.416637486,1.127773278,4.589608767,2.421342256,15.54702776,1.955101676,0.347995159,0.855039814,1.817012792,1.438718579,0.849944502,1.799112872,0.461357968,1.014953733,1.074923732,2.489597809,0.311645308,2.562047854,5.63362304,0.197918141,0.689895184,2.105200282,5.901970502,4.918328058,1.775047884,5.987105413,6.090613481,2.015264668,5.241486448,0.277247998,2.743474314,0.568836436
UACC812,DMSO,FGF1,0,2.946206589,3.765240577,0.894055749,3.132040803,2.478453736,2.326455613,0.802747931,0.667933624,1.139037721,0.81480626,0.611895597,9.918468816,1.442642596,1.232005383,4.176398108,2.358040783,13.27346839,1.968068409,0.387748774,0.974106499,1.974755442,1.415584775,0.852174912,1.6851423,0.516796867,1.06567714,1.107468573,2.345737617,0.314719191,2.535434783,5.40990921,0.216043134,0.777155406,2.016735652,5.469492542,4.724866001,1.779282525,5.434169729,5.299692818,1.834969935,4.762404562,0.309495593,2.510770479,0.6241389
UACC812,DMSO,FGF1,0,1.781443258,3.131723591,0.734731522,1.931322376,0.992149766,4.176164746,0.825840842,0.597663953,1.121944507,0.922918538,0.645291995,5.609529866,1.486879217,1.28103355,3.831053929,2.24993932,6.698744076,1.664619328,0.312099821,1.022735185,1.453248943,1.751444301,1.10690875,1.235334395,0.565112875,1.143121496,0.840108461,2.129983345,0.326534781,2.53604068,2.275642864,0.239025561,0.795412996,2.47348786,4.174515847,4.485016132,1.632891033,3.579299008,5.994792648,2.349734428,4.605091325,0.303292952,2.678812767,0.734156619
UACC812,DMSO,FGF1,0,2.82479791,4.068773043,0.7580203,2.062596564,1.082163864,4.949769901,0.813352876,0.590052428,1.008215284,0.847050274,0.605003076,10.23951133,1.33406488,1.179293208,3.707001069,2.256608917,9.781331631,1.962519133,0.307960238,1.039385407,1.56380824,1.67045063,1.007064662,1.145562409,0.521714884,0.992804655,0.881635053,1.986787258,0.269222009,2.933784954,2.763522173,0.222271606,0.826949167,2.256798734,5.40146784,4.398115277,1.689040661,5.995920834,6.686829629,2.075159368,5.223645725,0.258169581,2.650455307,0.63546708
UACC812,DMSO,FGF1,0,3.675205521,4.871121833,0.855738029,2.71921735,1.263784612,6.218549343,0.822149951,0.557692654,0.972984988,0.703877713,0.555428178,10.45346403,1.484646205,1.229007904,4.664392505,2.73958656,9.992322261,2.177813225,0.25319116,1.11498759,1.029768208,2.107174377,0.987882403,1.451625473,0.523085829,0.920196009,0.822532105,2.551074254,0.277354211,3.4370893,2.175504273,0.201807915,0.720648117,2.688998957,6.318349189,7.334941417,1.915698109,8.305047111,8.44510963,2.521095223,8.356986135,0.236666533,3.008113772,0.577093093
UACC812,DMSO,FGF1,0,2.657876865,4.163476626,0.62921782,2.498142181,1.372496967,4.754660749,0.799646099,0.646151972,0.866099408,0.857089007,0.605698687,10.15804354,1.326165821,1.328248629,3.512371807,2.415916629,10.74766797,2.14859058,0.266874605,0.753023461,1.300576802,1.49029289,1.029042422,1.098002142,0.518739075,1.120373313,0.846213179,1.673716431,0.288557917,2.585475629,8.508587114,0.211165895,0.78943474,2.05378897,5.534095974,4.566748563,1.481463387,4.658043947,5.496410921,2.218282466,4.809915418,0.272981081,2.791200928,0.69062021
UACC812,DMSO,FGF1,0,2.494572486,3.729669201,0.584836133,2.320241644,1.300308176,4.659800969,0.783511072,0.657106332,0.888307039,0.843028163,0.634653573,9.861517506,1.341923109,1.362901619,3.589077376,2.728750075,10.08271047,2.122736477,0.313732928,0.779761935,1.295624708,1.78185451,0.937980577,1.228185392,0.518139127,1.140462256,0.899877914,2.099924892,0.320604053,2.618313573,5.725889067,0.235287883,0.801804309,2.256981393,5.228993341,4.966662698,1.790542706,5.206361112,5.22848217,2.25229812,5.183434845,0.286794649,2.642052745,0.726049221
UACC812,DMSO,FGF1,0,2.746791601,3.944609084,0.506492594,2.70667046,1.328755262,4.315640303,0.786288328,0.611463536,0.824231392,0.860451994,0.602920487,10.31379442,1.340299599,1.235847142,3.549453132,2.469108077,10.57681185,1.966827521,0.293271231,0.775924362,1.496939324,1.363354163,1.062237549,1.145396369,0.584703554,1.185296154,0.978392747,2.064909207,0.30641051,2.563606089,24.108697,0.18931455,0.794311468,2.044797465,5.711131937,4.38625155,1.497604557,5.234734699,6.857158634,2.233826407,5.1346439,0.288664618,2.803001486,0.751361583
UACC812,DMSO,FGF1,0,2.561071748,3.807993942,0.528490408,2.848018181,1.328901138,4.207611115,0.881672081,0.660849525,0.943267695,0.811819955,0.636883425,9.052044791,1.364012828,1.306854312,3.551355404,2.392520976,8.779828688,1.797209147,0.323811199,0.677739791,1.276740897,1.764687022,1.130358411,1.217306788,0.523378104,1.256934558,0.770338003,2.304118976,0.30254194,2.491566139,2.296925381,0.23698935,0.850902542,2.303938053,4.846631826,4.136929817,2.197505004,5.402601299,5.136222553,1.973390277,5.970594032,0.304220021,2.705453357,0.670139506
UACC812,DMSO,FGF1,0,2.474096649,3.397960825,0.979680514,1.858793252,0.936438575,4.711274422,0.751734223,0.602021634,1.006004762,0.927178325,0.608752084,9.378966357,1.293023153,1.40591852,3.459309196,2.17232417,10.5144238,1.742208923,0.311158845,0.824465921,1.634396586,1.659952145,0.977596251,1.151483728,0.539504724,1.031196947,0.895289007,2.056263166,0.320413858,2.506659012,2.069888602,0.223845873,0.7842661,2.287587901,5.01492996,4.079325491,1.593503883,5.531225555,6.250028275,2.036270847,5.700594674,0.288281612,2.559842728,0.671749498
UACC812,DMSO,FGF1,0,3.204425387,4.605239831,0.732352982,2.835043433,1.621476138,5.227983027,0.782925511,0.609742262,0.76367728,0.712375419,0.517198091,21.99303878,1.744912999,1.234294161,4.202502626,2.819068368,25.20153165,2.261565648,0.342198589,0.349302536,0.956005306,1.538848884,0.934083468,1.382580225,0.525492896,0.997120506,0.913601441,2.537281103,0.263694044,3.094165123,9.775522997,0.18859333,0.697616758,1.861791429,5.698495197,5.785422008,2.04745065,6.683793783,7.939525282,2.872909113,4.896241477,0.290656163,2.890119689,0.669111038
UACC812,DMSO,FGF1,0,2.836443335,3.847329211,0.911425319,2.581933092,1.833246104,5.380589213,0.884626711,0.620162999,1.141681432,0.737177679,0.626244319,15.42832855,1.621247821,1.203216104,3.913924944,2.458432571,18.16520874,2.193216787,0.413838921,0.376842011,1.131054615,1.631391742,0.967598616,1.459609426,0.45828246,1.115960101,0.962407616,2.685609348,0.322297976,2.801601876,1.952774651,0.213502492,0.743142517,1.962538316,5.114038132,5.13582503,2.45950854,6.013170094,5.371507206,2.69998432,5.270566185,0.341238419,2.527267795,0.725988406
UACC812,DMSO,FGF1,0,2.795034104,4.492571775,0.834650152,2.80099601,1.810438935,5.348765103,0.808228847,0.609764668,0.966331283,0.768071002,0.627716334,15.30434516,1.710059442,1.276596216,4.546434073,2.733106197,16.81220688,2.522991645,0.3925816,0.355198824,1.04947586,1.923930517,0.94888686,1.518206609,0.540615724,1.162627288,0.957184561,2.554864495,0.301733987,2.755945275,3.325185157,0.217752792,0.751776201,1.982972246,5.231444666,6.346033964,2.439439691,7.155318607,7.05370968,3.049163508,5.305654476,0.330068137,2.911717812,0.740406032
UACC812,DMSO,FGF1,0,4.352460879,7.646003912,0.837067048,4.635509028,2.214551519,7.547542819,0.682285462,0.52130415,0.840284502,0.555498294,0.485791483,33.74172363,2.006856452,1.220176103,6.374329078,3.794364871,19.73967393,3.45000302,0.261089378,0.25781626,0.561900046,2.223221089,0.841258774,1.888703488,0.375272526,0.687315727,0.626187191,4.019700227,0.159073253,5.068648276,1.471748862,0.201096505,0.581907706,2.922987616,7.446405011,11.31038915,3.92018341,14.04584398,11.81739151,4.253478857,13.04862414,0.207491105,3.830893257,0.645769468
UACC812,DMSO,FGF1,0,3.613975414,4.489873629,0.54017118,2.04694105,1.194842712,4.253849329,0.871043195,0.617183363,1.015284753,0.770953675,0.562157591,20.12235068,1.541106633,1.200643188,4.204663174,2.509585221,18.31244164,1.948783773,0.378870545,0.768822579,1.406934134,1.339024816,1.152607703,1.16494532,0.454884905,1.049162212,0.89598751,3.040428327,0.306640059,2.848832826,8.323863053,0.190474239,0.721675562,2.090047931,5.165303874,6.308414619,1.74852749,6.998184316,7.52964162,2.674554503,5.122968602,0.287681298,2.780752938,0.659359365
