Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
BT20,DMSO,Serum,0,2.866463785,4.513632968,0.546471391,2.119505454,2.151263717,1.840980839,0.992623052,0.235331559,0.684555682,1.073060285,1.122913268,1.006110842,0.473563075,1.340794817,0.241129738,0.969812505,3.067799381,2.711403633,0.888814036,0.422118065,0.345592551,0.535227251,1.561750717,1.155970339,0.277555685,0.982383486,0.643357323,0.939269033,0.846264889,0.561749489,0.340263294,2.247915104,3.871336472,0.359244936,1.004786873,2.05183302,8.79812712,2.980203917,1.655378402,0.484103129,0.479390969,1.353423211,1.988284156,0.541942397,4.246849896,0.712492884
BT20,DMSO,Serum,0,3.036562433,4.084040834,0.467803627,1.96652206,2.073674922,1.471118763,0.981970283,0.226935348,0.722611905,1.112233623,1.030119284,0.86774179,0.519537508,1.337610817,0.202210627,0.91008552,2.974071647,2.573847394,0.951402133,0.434440555,0.349691953,0.571353102,1.671020213,1.00465649,0.310964533,0.876571543,0.63054606,0.915245352,0.908664292,0.585808381,0.356611718,2.244910918,5.140786869,0.315592139,0.83712277,1.96365246,8.783074596,2.765370803,1.51458583,0.402542651,0.352917831,1.208794178,1.677480449,0.507660453,3.980180192,0.8266895
BT20,DMSO,Serum,0,2.591021959,4.022452141,0.645151312,2.511970334,2.580687117,1.740923526,0.844232112,0.197143655,0.745993789,1.225707441,1.088417133,1.052649789,0.435510745,1.297015462,0.227627766,0.863116689,3.568525468,3.027873217,0.993714435,0.47883145,0.337397366,0.577157556,1.491021055,1.362074498,0.28576952,0.92270998,0.667037196,0.850436397,0.821865898,0.482797828,0.337122236,2.28986099,3.277611708,0.39341453,0.991494103,2.633620518,6.439417463,3.462124556,1.828358827,0.38894569,0.384042671,1.445235761,2.357560768,0.499386815,3.783851516,0.745316159
BT20,DMSO,Serum,0,2.701850201,3.857061164,0.561634577,2.328897162,2.31869246,1.605558228,0.865726002,0.187845104,0.703218828,1.120999929,1.128722898,0.925151564,0.425497743,1.309973687,0.19899833,0.820162737,3.425493259,2.960907457,0.961355581,0.430630511,0.31870926,0.533152718,1.333090941,1.237391153,0.275809721,0.905406305,0.668591272,0.793814952,0.867307357,0.498399474,0.358032015,2.389199667,6.487419245,0.359465275,0.937263193,2.523092349,7.106314896,3.315558512,1.757190745,0.362030317,0.369930616,1.291680494,2.236576412,0.475735091,3.744701386,0.746075368
BT20,DMSO,Serum,0,3.037454585,4.420873291,0.537254249,2.271105818,2.281092628,2.219221607,0.948094782,0.20913206,0.691849755,1.107365792,1.057294601,0.972393734,0.456616656,1.292566653,0.217703392,0.870252227,3.051939347,2.588209627,0.848157895,0.414110777,0.329527096,0.420367518,1.078591252,1.013230372,0.312337852,0.953478848,0.644780156,0.849197119,0.881796557,0.535091126,0.349313646,2.551767333,4.130509115,0.389669973,0.971451479,2.264342891,7.460125722,3.177000509,1.70017884,0.421282085,0.391437567,1.279371428,2.009376568,0.475179974,4.148896131,0.894990114
BT20,DMSO,Serum,0,3.228731932,3.725363685,0.482933071,2.247882577,2.214875609,1.881840858,1.021889826,0.199097208,0.677597036,1.008088339,1.063208517,0.955172805,0.486677636,1.364470376,0.201200902,0.836767414,3.152206638,2.776888687,0.974889428,0.371455337,0.337336477,0.468976709,1.234118942,0.979370097,0.311966306,1.010111964,0.601328343,0.8932247,0.991086269,0.586238205,0.356043283,2.511143236,6.939765837,0.310559063,0.923139962,2.132932683,8.600046201,2.848423451,1.621551009,0.456407435,0.422725544,1.293053689,1.831449404,0.473974749,4.456278971,0.824492279
BT20,DMSO,Serum,0,2.723087802,4.704456134,0.586974304,2.261618334,2.583383477,2.224899737,0.987838886,0.213018262,0.710525507,1.11339649,1.048188943,1.050543439,0.49232642,1.353884759,0.233938484,0.86187896,3.2229846,2.457455735,0.930393111,0.424930344,0.353094519,0.511288605,1.390392917,1.007060605,0.283229106,1.066154988,0.610861053,0.849372285,0.894449924,0.523391316,0.373757198,2.455186104,3.89410316,0.370106722,0.931315042,2.07279939,7.692260048,3.130999286,1.604419309,0.393480958,0.380764989,1.243875895,2.038708701,0.468838398,4.758263707,0.835920202
BT20,DMSO,Serum,0,2.918624264,4.083390749,0.678580207,2.499372461,2.538764504,2.228280685,0.942234977,0.202821627,0.710380566,1.161395606,1.177324978,0.961082019,0.42317248,1.282073229,0.22642255,0.804564783,3.43018094,2.692113323,0.919412486,0.400730224,0.336336942,0.510727882,1.258008407,1.16935299,0.287745921,0.999145231,0.648222901,0.840429445,0.942198438,0.50635831,0.375001715,2.196385778,4.101286497,0.366188438,0.959096646,2.283029063,6.684631039,3.165366547,1.628897364,0.445682815,0.468062871,1.308786513,2.073949048,0.459991919,4.024088521,0.836332795
BT20,DMSO,NRG1,0,2.177627182,2.967836298,0.481221444,2.260609064,1.721828008,1.90312607,0.959929299,0.229999628,0.72130289,1.108811548,1.092015696,1.079439218,0.474054327,1.407307549,0.219143258,1.038189974,2.635892759,2.355285677,0.921762577,0.466819774,0.376387381,0.376374573,0.755585252,1.386914734,0.31641013,1.186935156,0.656079438,0.841776186,0.861040213,0.696759129,0.382286693,2.187474061,2.23875346,0.396067695,1.127476852,2.346733171,6.5970797,2.892741806,2.136317976,1.009154765,1.030957671,1.143692716,2.371196487,0.508155391,2.301084165,0.797143957
BT20,DMSO,NRG1,0,2.220400081,3.136028962,0.440743274,2.482221784,1.715719816,1.990345371,0.959649344,0.232911449,0.771184329,1.118073447,1.10663021,1.065184938,0.453715602,1.357637844,0.216223403,0.917352654,2.793100123,2.467254184,0.980805686,0.470456749,0.371765687,0.414802785,0.726222058,1.487839752,0.310797136,1.198046534,0.593007769,0.901984724,0.911321762,0.717719567,0.400479246,2.352949355,2.367305138,0.41165056,1.139143148,2.512992398,6.538010167,3.208620027,2.272034675,1.142462166,1.016930322,1.28359003,2.341925473,0.478137178,2.584182831,0.823430245
BT20,DMSO,NRG1,0,2.409007038,3.272192878,0.419681039,2.026221104,1.547691054,1.950512424,0.972177396,0.230869588,0.727640994,1.007824978,1.160265521,0.992278896,0.47961003,1.386670654,0.214346307,0.970944845,2.557550204,2.313824243,0.966107004,0.434739459,0.382122943,0.400518959,0.850445286,1.332537847,0.292322145,1.07307091,0.644100815,0.904728908,0.862073219,0.672832509,0.383542156,2.216750024,5.510561154,0.388731047,1.119488267,2.193693665,6.436944289,2.917592323,1.913274045,0.731539243,0.81633223,1.04960393,2.225582748,0.502700931,2.874411905,0.769133847
BT20,DMSO,NRG1,0,2.329618768,3.351112796,0.407905871,2.051156038,1.581710216,1.86654848,0.942811565,0.234358199,0.721130952,1.099049791,1.15797956,1.013052119,0.439811715,1.369908582,0.212056925,0.935083082,2.771618031,2.356171412,1.084084199,0.447172968,0.392342013,0.402645626,0.816815877,1.495898255,0.300096938,1.116556788,0.642750581,0.876173137,0.891076306,0.694706109,0.390693262,2.29909598,4.519013406,0.379612245,1.1033005,2.432231227,6.554865218,3.199959813,2.191110235,0.729550275,0.772375655,1.018122794,2.479886406,0.495381974,2.898884369,0.820531292
BT20,DMSO,NRG1,0,2.383568973,3.560808398,0.547262029,2.217690664,2.18151261,1.397679262,0.977043744,0.23491437,0.777568421,1.135720287,1.087639055,1.077448607,0.442293435,1.334327628,0.207783934,0.853884231,2.785812833,2.40063992,0.885854497,0.446989223,0.357223594,0.538764931,1.403089673,1.183891952,0.344508504,1.081126564,0.677986032,0.875601518,0.89737961,0.595015204,0.369936522,2.276376198,3.890050957,0.375390397,1.034546961,2.183305398,6.214187897,2.876114524,1.756426689,0.476272431,0.481106423,1.124109446,1.969304265,0.524301687,3.366310978,0.825156708
BT20,DMSO,NRG1,0,2.70610116,4.118461944,0.46044605,2.158290082,2.023420693,1.357364994,0.993581893,0.240581121,0.758419506,1.098275015,1.055640531,1.033718679,0.418450062,1.353844588,0.219816946,0.830933461,2.62363961,2.238931385,0.951783041,0.42465639,0.373529375,0.571192885,1.348469267,1.027848209,0.342165294,1.006580166,0.662386351,0.891766347,0.890024576,0.633928887,0.395816104,2.18732611,3.841316465,0.330307559,0.999179555,2.072516446,6.811824415,2.53423205,1.674528819,0.542748692,0.494035842,1.019022055,1.74469286,0.504906184,3.845471143,0.874674049
BT20,DMSO,NRG1,0,2.854699559,4.071956012,0.499561779,2.342495703,2.232534367,1.643067481,1.036112698,0.223052736,0.692071213,1.235357119,1.111878714,0.899178637,0.495967647,1.455890027,0.230062735,0.825114908,2.764266949,2.400379191,0.96458155,0.436547026,0.359656324,0.589871624,1.725165927,0.968878216,0.324090335,0.911253996,0.728292858,0.859382995,0.925064914,0.578307438,0.361592598,2.30363641,5.894215556,0.324670282,0.918294106,2.022406747,7.941074949,2.642310785,1.412311001,0.410156426,0.420760591,1.300990997,1.777306244,0.483102728,4.382623301,0.856207486
BT20,DMSO,NRG1,0,2.633440435,3.979200559,0.547915423,2.344189505,2.302197183,1.811723544,0.956459827,0.215407193,0.721219693,1.259663729,1.002873924,0.920235981,0.421740151,1.406223192,0.198992086,0.803853399,2.897953765,2.630006135,0.878366461,0.414667194,0.341394752,0.541662748,1.379216376,1.098515016,0.358840556,0.946459574,0.584896621,0.780470715,0.893664489,0.554597417,0.340939403,2.43369187,4.442887146,0.356356005,0.992572471,2.243112089,6.380192108,2.952004266,1.606691388,0.416913559,0.429830361,1.368182292,1.950927731,0.455970158,3.679288583,0.853594643
BT20,DMSO,NRG1,0,2.866463785,4.513632968,0.546471391,2.119505454,2.151263717,1.840980839,0.992623052,0.235331559,0.684555682,1.073060285,1.122913268,1.006110842,0.473563075,1.340794817,0.241129738,0.969812505,3.067799381,2.711403633,0.888814036,0.422118065,0.345592551,0.535227251,1.561750717,1.155970339,0.277555685,0.982383486,0.643357323,0.939269033,0.846264889,0.561749489,0.340263294,2.247915104,3.871336472,0.359244936,1.004786873,2.05183302,8.79812712,2.980203917,1.655378402,0.484103129,0.479390969,1.353423211,1.988284156,0.541942397,4.246849896,0.712492884
BT20,DMSO,NRG1,0,3.036562433,4.084040834,0.467803627,1.96652206,2.073674922,1.471118763,0.981970283,0.226935348,0.722611905,1.112233623,1.030119284,0.86774179,0.519537508,1.337610817,0.202210627,0.91008552,2.974071647,2.573847394,0.951402133,0.434440555,0.349691953,0.571353102,1.671020213,1.00465649,0.310964533,0.876571543,0.63054606,0.915245352,0.908664292,0.585808381,0.356611718,2.244910918,5.140786869,0.315592139,0.83712277,1.96365246,8.783074596,2.765370803,1.51458583,0.402542651,0.352917831,1.208794178,1.677480449,0.507660453,3.980180192,0.8266895
BT20,DMSO,NRG1,0,2.591021959,4.022452141,0.645151312,2.511970334,2.580687117,1.740923526,0.844232112,0.197143655,0.745993789,1.225707441,1.088417133,1.052649789,0.435510745,1.297015462,0.227627766,0.863116689,3.568525468,3.027873217,0.993714435,0.47883145,0.337397366,0.577157556,1.491021055,1.362074498,0.28576952,0.92270998,0.667037196,0.850436397,0.821865898,0.482797828,0.337122236,2.28986099,3.277611708,0.39341453,0.991494103,2.633620518,6.439417463,3.462124556,1.828358827,0.38894569,0.384042671,1.445235761,2.357560768,0.499386815,3.783851516,0.745316159
BT20,DMSO,NRG1,0,2.701850201,3.857061164,0.561634577,2.328897162,2.31869246,1.605558228,0.865726002,0.187845104,0.703218828,1.120999929,1.128722898,0.925151564,0.425497743,1.309973687,0.19899833,0.820162737,3.425493259,2.960907457,0.961355581,0.430630511,0.31870926,0.533152718,1.333090941,1.237391153,0.275809721,0.905406305,0.668591272,0.793814952,0.867307357,0.498399474,0.358032015,2.389199667,6.487419245,0.359465275,0.937263193,2.523092349,7.106314896,3.315558512,1.757190745,0.362030317,0.369930616,1.291680494,2.236576412,0.475735091,3.744701386,0.746075368
BT20,DMSO,NRG1,0,3.037454585,4.420873291,0.537254249,2.271105818,2.281092628,2.219221607,0.948094782,0.20913206,0.691849755,1.107365792,1.057294601,0.972393734,0.456616656,1.292566653,0.217703392,0.870252227,3.051939347,2.588209627,0.848157895,0.414110777,0.329527096,0.420367518,1.078591252,1.013230372,0.312337852,0.953478848,0.644780156,0.849197119,0.881796557,0.535091126,0.349313646,2.551767333,4.130509115,0.389669973,0.971451479,2.264342891,7.460125722,3.177000509,1.70017884,0.421282085,0.391437567,1.279371428,2.009376568,0.475179974,4.148896131,0.894990114
BT20,DMSO,NRG1,0,3.228731932,3.725363685,0.482933071,2.247882577,2.214875609,1.881840858,1.021889826,0.199097208,0.677597036,1.008088339,1.063208517,0.955172805,0.486677636,1.364470376,0.201200902,0.836767414,3.152206638,2.776888687,0.974889428,0.371455337,0.337336477,0.468976709,1.234118942,0.979370097,0.311966306,1.010111964,0.601328343,0.8932247,0.991086269,0.586238205,0.356043283,2.511143236,6.939765837,0.310559063,0.923139962,2.132932683,8.600046201,2.848423451,1.621551009,0.456407435,0.422725544,1.293053689,1.831449404,0.473974749,4.456278971,0.824492279
BT20,DMSO,NRG1,0,2.723087802,4.704456134,0.586974304,2.261618334,2.583383477,2.224899737,0.987838886,0.213018262,0.710525507,1.11339649,1.048188943,1.050543439,0.49232642,1.353884759,0.233938484,0.86187896,3.2229846,2.457455735,0.930393111,0.424930344,0.353094519,0.511288605,1.390392917,1.007060605,0.283229106,1.066154988,0.610861053,0.849372285,0.894449924,0.523391316,0.373757198,2.455186104,3.89410316,0.370106722,0.931315042,2.07279939,7.692260048,3.130999286,1.604419309,0.393480958,0.380764989,1.243875895,2.038708701,0.468838398,4.758263707,0.835920202
BT20,DMSO,NRG1,0,2.918624264,4.083390749,0.678580207,2.499372461,2.538764504,2.228280685,0.942234977,0.202821627,0.710380566,1.161395606,1.177324978,0.961082019,0.42317248,1.282073229,0.22642255,0.804564783,3.43018094,2.692113323,0.919412486,0.400730224,0.336336942,0.510727882,1.258008407,1.16935299,0.287745921,0.999145231,0.648222901,0.840429445,0.942198438,0.50635831,0.375001715,2.196385778,4.101286497,0.366188438,0.959096646,2.283029063,6.684631039,3.165366547,1.628897364,0.445682815,0.468062871,1.308786513,2.073949048,0.459991919,4.024088521,0.836332795
BT20,DMSO,Insulin,0,2.177627182,2.967836298,0.481221444,2.260609064,1.721828008,1.90312607,0.959929299,0.229999628,0.72130289,1.108811548,1.092015696,1.079439218,0.474054327,1.407307549,0.219143258,1.038189974,2.635892759,2.355285677,0.921762577,0.466819774,0.376387381,0.376374573,0.755585252,1.386914734,0.31641013,1.186935156,0.656079438,0.841776186,0.861040213,0.696759129,0.382286693,2.187474061,2.23875346,0.396067695,1.127476852,2.346733171,6.5970797,2.892741806,2.136317976,1.009154765,1.030957671,1.143692716,2.371196487,0.508155391,2.301084165,0.797143957
BT20,DMSO,Insulin,0,2.220400081,3.136028962,0.440743274,2.482221784,1.715719816,1.990345371,0.959649344,0.232911449,0.771184329,1.118073447,1.10663021,1.065184938,0.453715602,1.357637844,0.216223403,0.917352654,2.793100123,2.467254184,0.980805686,0.470456749,0.371765687,0.414802785,0.726222058,1.487839752,0.310797136,1.198046534,0.593007769,0.901984724,0.911321762,0.717719567,0.400479246,2.352949355,2.367305138,0.41165056,1.139143148,2.512992398,6.538010167,3.208620027,2.272034675,1.142462166,1.016930322,1.28359003,2.341925473,0.478137178,2.584182831,0.823430245
BT20,DMSO,Insulin,0,2.409007038,3.272192878,0.419681039,2.026221104,1.547691054,1.950512424,0.972177396,0.230869588,0.727640994,1.007824978,1.160265521,0.992278896,0.47961003,1.386670654,0.214346307,0.970944845,2.557550204,2.313824243,0.966107004,0.434739459,0.382122943,0.400518959,0.850445286,1.332537847,0.292322145,1.07307091,0.644100815,0.904728908,0.862073219,0.672832509,0.383542156,2.216750024,5.510561154,0.388731047,1.119488267,2.193693665,6.436944289,2.917592323,1.913274045,0.731539243,0.81633223,1.04960393,2.225582748,0.502700931,2.874411905,0.769133847
BT20,DMSO,Insulin,0,2.329618768,3.351112796,0.407905871,2.051156038,1.581710216,1.86654848,0.942811565,0.234358199,0.721130952,1.099049791,1.15797956,1.013052119,0.439811715,1.369908582,0.212056925,0.935083082,2.771618031,2.356171412,1.084084199,0.447172968,0.392342013,0.402645626,0.816815877,1.495898255,0.300096938,1.116556788,0.642750581,0.876173137,0.891076306,0.694706109,0.390693262,2.29909598,4.519013406,0.379612245,1.1033005,2.432231227,6.554865218,3.199959813,2.191110235,0.729550275,0.772375655,1.018122794,2.479886406,0.495381974,2.898884369,0.820531292
BT20,DMSO,Insulin,0,2.383568973,3.560808398,0.547262029,2.217690664,2.18151261,1.397679262,0.977043744,0.23491437,0.777568421,1.135720287,1.087639055,1.077448607,0.442293435,1.334327628,0.207783934,0.853884231,2.785812833,2.40063992,0.885854497,0.446989223,0.357223594,0.538764931,1.403089673,1.183891952,0.344508504,1.081126564,0.677986032,0.875601518,0.89737961,0.595015204,0.369936522,2.276376198,3.890050957,0.375390397,1.034546961,2.183305398,6.214187897,2.876114524,1.756426689,0.476272431,0.481106423,1.124109446,1.969304265,0.524301687,3.366310978,0.825156708
BT20,DMSO,Insulin,0,2.70610116,4.118461944,0.46044605,2.158290082,2.023420693,1.357364994,0.993581893,0.240581121,0.758419506,1.098275015,1.055640531,1.033718679,0.418450062,1.353844588,0.219816946,0.830933461,2.62363961,2.238931385,0.951783041,0.42465639,0.373529375,0.571192885,1.348469267,1.027848209,0.342165294,1.006580166,0.662386351,0.891766347,0.890024576,0.633928887,0.395816104,2.18732611,3.841316465,0.330307559,0.999179555,2.072516446,6.811824415,2.53423205,1.674528819,0.542748692,0.494035842,1.019022055,1.74469286,0.504906184,3.845471143,0.874674049
BT20,DMSO,Insulin,0,2.854699559,4.071956012,0.499561779,2.342495703,2.232534367,1.643067481,1.036112698,0.223052736,0.692071213,1.235357119,1.111878714,0.899178637,0.495967647,1.455890027,0.230062735,0.825114908,2.764266949,2.400379191,0.96458155,0.436547026,0.359656324,0.589871624,1.725165927,0.968878216,0.324090335,0.911253996,0.728292858,0.859382995,0.925064914,0.578307438,0.361592598,2.30363641,5.894215556,0.324670282,0.918294106,2.022406747,7.941074949,2.642310785,1.412311001,0.410156426,0.420760591,1.300990997,1.777306244,0.483102728,4.382623301,0.856207486
BT20,DMSO,Insulin,0,2.633440435,3.979200559,0.547915423,2.344189505,2.302197183,1.811723544,0.956459827,0.215407193,0.721219693,1.259663729,1.002873924,0.920235981,0.421740151,1.406223192,0.198992086,0.803853399,2.897953765,2.630006135,0.878366461,0.414667194,0.341394752,0.541662748,1.379216376,1.098515016,0.358840556,0.946459574,0.584896621,0.780470715,0.893664489,0.554597417,0.340939403,2.43369187,4.442887146,0.356356005,0.992572471,2.243112089,6.380192108,2.952004266,1.606691388,0.416913559,0.429830361,1.368182292,1.950927731,0.455970158,3.679288583,0.853594643
BT20,DMSO,Insulin,0,2.866463785,4.513632968,0.546471391,2.119505454,2.151263717,1.840980839,0.992623052,0.235331559,0.684555682,1.073060285,1.122913268,1.006110842,0.473563075,1.340794817,0.241129738,0.969812505,3.067799381,2.711403633,0.888814036,0.422118065,0.345592551,0.535227251,1.561750717,1.155970339,0.277555685,0.982383486,0.643357323,0.939269033,0.846264889,0.561749489,0.340263294,2.247915104,3.871336472,0.359244936,1.004786873,2.05183302,8.79812712,2.980203917,1.655378402,0.484103129,0.479390969,1.353423211,1.988284156,0.541942397,4.246849896,0.712492884
BT20,DMSO,Insulin,0,3.036562433,4.084040834,0.467803627,1.96652206,2.073674922,1.471118763,0.981970283,0.226935348,0.722611905,1.112233623,1.030119284,0.86774179,0.519537508,1.337610817,0.202210627,0.91008552,2.974071647,2.573847394,0.951402133,0.434440555,0.349691953,0.571353102,1.671020213,1.00465649,0.310964533,0.876571543,0.63054606,0.915245352,0.908664292,0.585808381,0.356611718,2.244910918,5.140786869,0.315592139,0.83712277,1.96365246,8.783074596,2.765370803,1.51458583,0.402542651,0.352917831,1.208794178,1.677480449,0.507660453,3.980180192,0.8266895
